ID,"PAX Type",Airport,Year,Month,Passengers,IATA,ICAO,"Airport Type"
146,"INTERNATIONAL PASSENGERS",MANGALORE,2017,JULY,66616,IXE,VOML,"18 INTERNATIONAL AIRPORTS"
147,"INTERNATIONAL PASSENGERS",AMRITSAR,2017,JULY,50256,ATQ,VIAR,"18 INTERNATIONAL AIRPORTS"
148,"INTERNATIONAL PASSENGERS",TRICHY,2017,JULY,115423,TRZ,VOTR,"18 INTERNATIONAL AIRPORTS"
149,"INTERNATIONAL PASSENGERS",PORTBLAIR,2017,JULY,0,IXZ,VOPB,"18 INTERNATIONAL AIRPORTS"
150,"INTERNATIONAL PASSENGERS",IMPHAL,2017,JULY,0,IMF,VEIM,"18 INTERNATIONAL AIRPORTS"
151,"INTERNATIONAL PASSENGERS","DELHI (DIAL)",2017,JULY,1379979,DEL,VIDP,"6 JV INTERNATIONAL AIRPORTS"
152,"INTERNATIONAL PASSENGERS","MUMBAI (MIAL)",2017,JULY,1115313,BOM,VABB,"6 JV INTERNATIONAL AIRPORTS"
153,"INTERNATIONAL PASSENGERS",AURANGABAD,2017,JULY,0,IXU,VAAU,"8 CUSTOM AIRPORTS"
154,"INTERNATIONAL PASSENGERS",GAYA,2017,JULY,1285,GAY,VEGY,"8 CUSTOM AIRPORTS"
177,"DOMESTIC PASSENGERS",CHENNAI,2017,JULY,1172430,MAA,VOMM,"18 INTERNATIONAL AIRPORTS"
178,"DOMESTIC PASSENGERS",KOLKATA,2017,JULY,1257092,CCU,VECC,"18 INTERNATIONAL AIRPORTS"
179,"DOMESTIC PASSENGERS",AHMEDABAD,2017,JULY,522391,AMD,VAAH,"18 INTERNATIONAL AIRPORTS"
180,"DOMESTIC PASSENGERS",GOA,2017,JULY,528251,GOI,VOGO,"18 INTERNATIONAL AIRPORTS"
181,"DOMESTIC PASSENGERS",LUCKNOW,2017,JULY,286694,LKO,VILK,"18 INTERNATIONAL AIRPORTS"
182,"DOMESTIC PASSENGERS",TRIVANDRUM,2017,JULY,145164,TRV,VOTV,"18 INTERNATIONAL AIRPORTS"
183,"DOMESTIC PASSENGERS",GUWAHATI,2017,JULY,386416,GAU,VEGT,"18 INTERNATIONAL AIRPORTS"
184,"DOMESTIC PASSENGERS",JAIPUR,2017,JULY,316908,JAI,VIJP,"18 INTERNATIONAL AIRPORTS"
185,"DOMESTIC PASSENGERS",CALICUT,2017,JULY,40562,CCJ,VOCL,"18 INTERNATIONAL AIRPORTS"
186,"DOMESTIC PASSENGERS",BHUBANESWAR,2017,JULY,212422,BBI,VEBS,"18 INTERNATIONAL AIRPORTS"
187,"DOMESTIC PASSENGERS",COIMBATORE,2017,JULY,171020,CJB,VOCB,"18 INTERNATIONAL AIRPORTS"
188,"DOMESTIC PASSENGERS",SRINAGAR,2017,JULY,233697,SXR,VISR,"18 INTERNATIONAL AIRPORTS"
189,"DOMESTIC PASSENGERS",VARANASI,2017,JULY,143944,VNS,VIBN,"18 INTERNATIONAL AIRPORTS"
190,"DOMESTIC PASSENGERS",MANGALORE,2017,JULY,117425,IXE,VOML,"18 INTERNATIONAL AIRPORTS"
191,"DOMESTIC PASSENGERS",AMRITSAR,2017,JULY,120527,ATQ,VIAR,"18 INTERNATIONAL AIRPORTS"
192,"DOMESTIC PASSENGERS",TRICHY,2017,JULY,9631,TRZ,VOTR,"18 INTERNATIONAL AIRPORTS"
193,"DOMESTIC PASSENGERS",PORTBLAIR,2017,JULY,76390,IXZ,VOPB,"18 INTERNATIONAL AIRPORTS"
194,"DOMESTIC PASSENGERS",IMPHAL,2017,JULY,87436,IMF,VEIM,"18 INTERNATIONAL AIRPORTS"
195,"DOMESTIC PASSENGERS","DELHI (DIAL)",2017,JULY,3787827,DEL,VIDP,"6 JV INTERNATIONAL AIRPORTS"
196,"DOMESTIC PASSENGERS","MUMBAI (MIAL)",2017,JULY,2773280,BOM,VABB,"6 JV INTERNATIONAL AIRPORTS"
197,"DOMESTIC PASSENGERS",AURANGABAD,2017,JULY,29433,IXU,VAAU,"8 CUSTOM AIRPORTS"
198,"DOMESTIC PASSENGERS",GAYA,2017,JULY,2770,GAY,VEGY,"8 CUSTOM AIRPORTS"
2443,"DOMESTIC PASSENGERS","OTHER AIRPORTS",2017,JULY,2910,,,AUTO-ADDED
2617,"INTERNATIONAL PASSENGERS","(D) 48 DOMESTIC AIRPORTS",2017,JULY,90,,,AUTO-ADDED
2618,"INTERNATIONAL PASSENGERS","(E) STATE GOVT. / PVT AIRPORTS",2017,JULY,0,,,AUTO-ADDED
2619,"INTERNATIONAL PASSENGERS","(F) OTHER AIRPORTS",2017,JULY,0,,,AUTO-ADDED
1817,"INTERNATIONAL PASSENGERS",BANGALORE,2017,JULY,320553,BLR,VOBL,"6 JV INTERNATIONAL AIRPORTS"
1818,"INTERNATIONAL PASSENGERS",HYDERABAD,2017,JULY,316705,HYD,VOHS,"6 JV INTERNATIONAL AIRPORTS"
1819,"INTERNATIONAL PASSENGERS",COCHIN,2017,JULY,455485,COK,VOCI,"6 JV INTERNATIONAL AIRPORTS"
1820,"INTERNATIONAL PASSENGERS",NAGPUR,2017,JULY,8688,NAG,VANP,"6 JV INTERNATIONAL AIRPORTS"
1821,"INTERNATIONAL PASSENGERS",PUNE,2017,JULY,22701,,,AUTO-ADDED
1822,"INTERNATIONAL PASSENGERS",VISAKHAPATNAM,2017,JULY,10256,,,AUTO-ADDED
1823,"INTERNATIONAL PASSENGERS",PATNA,2017,JULY,0,,,AUTO-ADDED
1824,"INTERNATIONAL PASSENGERS","CHANDIGARH  (JV AIRPORT",2017,JULY,11697,,,AUTO-ADDED
1825,"INTERNATIONAL PASSENGERS",BAGDOGRA,2017,JULY,1672,,,AUTO-ADDED
1826,"INTERNATIONAL PASSENGERS",MADURAI,2017,JULY,24331,,,AUTO-ADDED
1837,"DOMESTIC PASSENGERS",BANGALORE,2017,JULY,1796729,BLR,VOBL,"6 JV INTERNATIONAL AIRPORTS"
1838,"DOMESTIC PASSENGERS",HYDERABAD,2017,JULY,1135005,HYD,VOHS,"6 JV INTERNATIONAL AIRPORTS"
1839,"DOMESTIC PASSENGERS",COCHIN,2017,JULY,367994,COK,VOCI,"6 JV INTERNATIONAL AIRPORTS"
1840,"DOMESTIC PASSENGERS",NAGPUR,2017,JULY,152245,NAG,VANP,"6 JV INTERNATIONAL AIRPORTS"
1841,"DOMESTIC PASSENGERS",PUNE,2017,JULY,629128,,,AUTO-ADDED
1842,"DOMESTIC PASSENGERS",VISAKHAPATNAM,2017,JULY,178421,,,AUTO-ADDED
1843,"DOMESTIC PASSENGERS",PATNA,2017,JULY,242852,,,AUTO-ADDED
1844,"DOMESTIC PASSENGERS","CHANDIGARH  (JV AIRPORT",2017,JULY,195239,,,AUTO-ADDED
1845,"DOMESTIC PASSENGERS",BAGDOGRA,2017,JULY,142593,,,AUTO-ADDED
1846,"DOMESTIC PASSENGERS",MADURAI,2017,JULY,82781,,,AUTO-ADDED
1847,"DOMESTIC PASSENGERS",INDORE,2017,JULY,178541,,,AUTO-ADDED
1848,"DOMESTIC PASSENGERS",RAIPUR,2017,JULY,123863,,,AUTO-ADDED
1849,"DOMESTIC PASSENGERS",AGARTALA,2017,JULY,108106,,,AUTO-ADDED
1850,"DOMESTIC PASSENGERS",JAMMU,2017,JULY,111420,,,AUTO-ADDED
1851,"DOMESTIC PASSENGERS",VADODARA,2017,JULY,73966,,,AUTO-ADDED
1852,"DOMESTIC PASSENGERS",UDAIPUR,2017,JULY,79675,,,AUTO-ADDED
1853,"DOMESTIC PASSENGERS",RANCHI,2017,JULY,118747,,,AUTO-ADDED
1854,"DOMESTIC PASSENGERS",DEHRADUN,2017,JULY,89593,,,AUTO-ADDED
1855,"DOMESTIC PASSENGERS",BHOPAL,2017,JULY,56395,,,AUTO-ADDED
1856,"DOMESTIC PASSENGERS",VIJAYAWADA,2017,JULY,59716,,,AUTO-ADDED
1857,"DOMESTIC PASSENGERS",LEH,2017,JULY,82402,,,AUTO-ADDED
1858,"DOMESTIC PASSENGERS",TIRUPATI,2017,JULY,52486,,,AUTO-ADDED
1859,"DOMESTIC PASSENGERS",RAJKOT,2017,JULY,31044,,,AUTO-ADDED
1860,"DOMESTIC PASSENGERS",JODHPUR,2017,JULY,34758,,,AUTO-ADDED
1861,"DOMESTIC PASSENGERS",DIBRUGARH,2017,JULY,29171,,,AUTO-ADDED
1862,"DOMESTIC PASSENGERS",RAJAHMUNDRY,2017,JULY,19798,,,AUTO-ADDED
1863,"DOMESTIC PASSENGERS",SILCHAR,2017,JULY,30112,,,AUTO-ADDED
1864,"DOMESTIC PASSENGERS",SURAT,2017,JULY,62865,,,AUTO-ADDED
1865,"DOMESTIC PASSENGERS",BHUJ,2017,JULY,13739,,,AUTO-ADDED
1866,"DOMESTIC PASSENGERS",JUHU,2017,JULY,13072,,,AUTO-ADDED
1867,"DOMESTIC PASSENGERS",JABALPUR,2017,JULY,17716,,,AUTO-ADDED
1868,"DOMESTIC PASSENGERS",DIMAPUR,2017,JULY,13156,,,AUTO-ADDED
1869,"DOMESTIC PASSENGERS",GUGGAL,2017,JULY,12517,,,AUTO-ADDED
1870,"DOMESTIC PASSENGERS",TUTICORIN,2017,JULY,8741,,,AUTO-ADDED
1871,"DOMESTIC PASSENGERS",BELGAUM,2017,JULY,9107,,,AUTO-ADDED
1872,"DOMESTIC PASSENGERS",JAMNAGAR,2017,JULY,5234,,,AUTO-ADDED
1873,"DOMESTIC PASSENGERS",KHAJURAHO,2017,JULY,2036,,,AUTO-ADDED
1874,"DOMESTIC PASSENGERS",JORHAT,2017,JULY,5981,,,AUTO-ADDED
1875,"DOMESTIC PASSENGERS",GORKHPUR,2017,JULY,12138,,,AUTO-ADDED
1876,"DOMESTIC PASSENGERS",ALLAHABAD,2017,JULY,4050,,,AUTO-ADDED
1877,"DOMESTIC PASSENGERS",AGATTI,2017,JULY,2803,,,AUTO-ADDED
1878,"DOMESTIC PASSENGERS",HUBLI,2017,JULY,2557,,,AUTO-ADDED
1879,"DOMESTIC PASSENGERS",BHUNTAR,2017,JULY,2267,,,AUTO-ADDED
1880,"DOMESTIC PASSENGERS",BHAVNAGAR,2017,JULY,2593,,,AUTO-ADDED
1881,"DOMESTIC PASSENGERS",DIU,2017,JULY,1237,,,AUTO-ADDED
1882,"DOMESTIC PASSENGERS",GWALIOR,2017,JULY,1859,,,AUTO-ADDED
1883,"DOMESTIC PASSENGERS",BARAPANI,2017,JULY,972,,,AUTO-ADDED
1884,"DOMESTIC PASSENGERS",PANTNAGAR,2017,JULY,1400,,,AUTO-ADDED
1885,"DOMESTIC PASSENGERS",LAKHIMPUR,2017,JULY,1038,,,AUTO-ADDED
1886,"DOMESTIC PASSENGERS",AGRA,2017,JULY,627,,,AUTO-ADDED
1887,"DOMESTIC PASSENGERS",TEZPUR,2017,JULY,570,,,AUTO-ADDED
1888,"DOMESTIC PASSENGERS",BHATINDA,2017,JULY,1147,,,AUTO-ADDED
1889,"DOMESTIC PASSENGERS",PORBANDAR,2017,JULY,3218,,,AUTO-ADDED
1890,"DOMESTIC PASSENGERS",KANPUR,2017,JULY,0,,,AUTO-ADDED
1891,"DOMESTIC PASSENGERS",CUDDAPAH,2017,JULY,2848,,,AUTO-ADDED
1892,"DOMESTIC PASSENGERS",BIKANER,2017,JULY,194,,,AUTO-ADDED
1893,"DOMESTIC PASSENGERS",JAISALMER,2017,JULY,0,,,AUTO-ADDED
1894,"DOMESTIC PASSENGERS",LUDHIANA,2017,JULY,0,,,AUTO-ADDED
1895,"DOMESTIC PASSENGERS",KOLHAPUR,2017,JULY,0,,,AUTO-ADDED
1896,"DOMESTIC PASSENGERS",SHIMLA,2017,JULY,743,,,AUTO-ADDED
1897,"DOMESTIC PASSENGERS",LENGPUI,2017,JULY,27133,,,AUTO-ADDED
1898,"DOMESTIC PASSENGERS",DURGAPUR,2017,JULY,474,,,AUTO-ADDED
1899,"DOMESTIC PASSENGERS",NANDED,2017,JULY,1930,,,AUTO-ADDED
1900,"DOMESTIC PASSENGERS",MUNDRA,2017,JULY,0,,,AUTO-ADDED
2433,"DOMESTIC PASSENGERS","OTHER AIRPORTS",2017,January,1110,,,AUTO-ADDED
907,"INTERNATIONAL PASSENGERS",CHENNAI,2017,January,466952,MAA,VOMM,"18 INTERNATIONAL AIRPORTS"
908,"INTERNATIONAL PASSENGERS",KOLKATA,2017,January,218034,CCU,VECC,"18 INTERNATIONAL AIRPORTS"
909,"INTERNATIONAL PASSENGERS",AHMEDABAD,2017,January,174156,AMD,VAAH,"18 INTERNATIONAL AIRPORTS"
910,"INTERNATIONAL PASSENGERS",GOA,2017,January,132450,GOI,VOGO,"18 INTERNATIONAL AIRPORTS"
911,"INTERNATIONAL PASSENGERS",TRIVANDRUM,2017,January,225797,TRV,VOTV,"18 INTERNATIONAL AIRPORTS"
912,"INTERNATIONAL PASSENGERS",LUCKNOW,2017,January,57027,LKO,VILK,"18 INTERNATIONAL AIRPORTS"
913,"INTERNATIONAL PASSENGERS",JAIPUR,2017,January,44591,JAI,VIJP,"18 INTERNATIONAL AIRPORTS"
914,"INTERNATIONAL PASSENGERS",GUWAHATI,2017,January,1851,GAU,VEGT,"18 INTERNATIONAL AIRPORTS"
915,"INTERNATIONAL PASSENGERS",SRINAGAR,2017,January,0,SXR,VISR,"18 INTERNATIONAL AIRPORTS"
916,"INTERNATIONAL PASSENGERS",CALICUT,2017,January,196472,CCJ,VOCL,"18 INTERNATIONAL AIRPORTS"
917,"INTERNATIONAL PASSENGERS",BHUBANESWAR,2017,January,2756,BBI,VEBS,"18 INTERNATIONAL AIRPORTS"
918,"INTERNATIONAL PASSENGERS",COIMBATORE,2017,January,13395,CJB,VOCB,"18 INTERNATIONAL AIRPORTS"
919,"INTERNATIONAL PASSENGERS",MANGALORE,2017,January,66272,IXE,VOML,"18 INTERNATIONAL AIRPORTS"
920,"INTERNATIONAL PASSENGERS",VARANASI,2017,January,11875,VNS,VIBN,"18 INTERNATIONAL AIRPORTS"
921,"INTERNATIONAL PASSENGERS",TRICHY,2017,January,107870,TRZ,VOTR,"18 INTERNATIONAL AIRPORTS"
922,"INTERNATIONAL PASSENGERS",AMRITSAR,2017,January,54322,ATQ,VIAR,"18 INTERNATIONAL AIRPORTS"
923,"INTERNATIONAL PASSENGERS",PORTBLAIR,2017,January,0,IXZ,VOPB,"18 INTERNATIONAL AIRPORTS"
924,"INTERNATIONAL PASSENGERS",IMPHAL,2017,January,0,IMF,VEIM,"18 INTERNATIONAL AIRPORTS"
925,"INTERNATIONAL PASSENGERS","DELHI (DIAL)",2017,January,1445919,DEL,VIDP,"6 JV INTERNATIONAL AIRPORTS"
926,"INTERNATIONAL PASSENGERS","MUMBAI (MIAL)",2017,January,1163076,BOM,VABB,"6 JV INTERNATIONAL AIRPORTS"
927,"INTERNATIONAL PASSENGERS",BANGALORE,2017,January,330828,BLR,VOBL,"6 JV INTERNATIONAL AIRPORTS"
928,"INTERNATIONAL PASSENGERS",HYDERABAD,2017,January,309474,HYD,VOHS,"6 JV INTERNATIONAL AIRPORTS"
929,"INTERNATIONAL PASSENGERS",COCHIN,2017,January,452105,COK,VOCI,"6 JV INTERNATIONAL AIRPORTS"
930,"INTERNATIONAL PASSENGERS",NAGPUR,2017,January,10420,NAG,VANP,"6 JV INTERNATIONAL AIRPORTS"
931,"INTERNATIONAL PASSENGERS",CHANDIGARH,2017,January,13783,IXC,VICG,"8 CUSTOM AIRPORTS"
932,"INTERNATIONAL PASSENGERS",PUNE,2017,January,24429,,,AUTO-ADDED
933,"INTERNATIONAL PASSENGERS",VISAKHAPATNAM,2017,January,10221,,,AUTO-ADDED
934,"INTERNATIONAL PASSENGERS",PATNA,2017,January,0,,,AUTO-ADDED
935,"INTERNATIONAL PASSENGERS",BAGDOGRA,2017,January,2042,,,AUTO-ADDED
936,"INTERNATIONAL PASSENGERS",MADURAI,2017,January,23397,,,AUTO-ADDED
937,"INTERNATIONAL PASSENGERS",AURANGABAD,2017,January,0,IXU,VAAU,"8 CUSTOM AIRPORTS"
938,"INTERNATIONAL PASSENGERS",GAYA,2017,January,15704,GAY,VEGY,"8 CUSTOM AIRPORTS"
939,"DOMESTIC PASSENGERS",CHENNAI,2017,January,1239920,MAA,VOMM,"18 INTERNATIONAL AIRPORTS"
940,"DOMESTIC PASSENGERS",KOLKATA,2017,January,1336962,CCU,VECC,"18 INTERNATIONAL AIRPORTS"
941,"DOMESTIC PASSENGERS",AHMEDABAD,2017,January,535050,AMD,VAAH,"18 INTERNATIONAL AIRPORTS"
942,"DOMESTIC PASSENGERS",GOA,2017,January,615843,GOI,VOGO,"18 INTERNATIONAL AIRPORTS"
943,"DOMESTIC PASSENGERS",TRIVANDRUM,2017,January,144015,TRV,VOTV,"18 INTERNATIONAL AIRPORTS"
944,"DOMESTIC PASSENGERS",LUCKNOW,2017,January,306896,LKO,VILK,"18 INTERNATIONAL AIRPORTS"
945,"DOMESTIC PASSENGERS",JAIPUR,2017,January,304865,JAI,VIJP,"18 INTERNATIONAL AIRPORTS"
946,"DOMESTIC PASSENGERS",GUWAHATI,2017,January,382383,GAU,VEGT,"18 INTERNATIONAL AIRPORTS"
947,"DOMESTIC PASSENGERS",SRINAGAR,2017,January,106148,SXR,VISR,"18 INTERNATIONAL AIRPORTS"
948,"DOMESTIC PASSENGERS",CALICUT,2017,January,38822,CCJ,VOCL,"18 INTERNATIONAL AIRPORTS"
949,"DOMESTIC PASSENGERS",BHUBANESWAR,2017,January,252016,BBI,VEBS,"18 INTERNATIONAL AIRPORTS"
950,"DOMESTIC PASSENGERS",COIMBATORE,2017,January,191171,CJB,VOCB,"18 INTERNATIONAL AIRPORTS"
951,"DOMESTIC PASSENGERS",MANGALORE,2017,January,92439,IXE,VOML,"18 INTERNATIONAL AIRPORTS"
952,"DOMESTIC PASSENGERS",VARANASI,2017,January,170304,VNS,VIBN,"18 INTERNATIONAL AIRPORTS"
953,"DOMESTIC PASSENGERS",TRICHY,2017,January,13843,TRZ,VOTR,"18 INTERNATIONAL AIRPORTS"
954,"DOMESTIC PASSENGERS",AMRITSAR,2017,January,94447,ATQ,VIAR,"18 INTERNATIONAL AIRPORTS"
955,"DOMESTIC PASSENGERS",PORTBLAIR,2017,January,135829,IXZ,VOPB,"18 INTERNATIONAL AIRPORTS"
956,"DOMESTIC PASSENGERS",IMPHAL,2017,January,79965,IMF,VEIM,"18 INTERNATIONAL AIRPORTS"
957,"DOMESTIC PASSENGERS","DELHI (DIAL)",2017,January,3751564,DEL,VIDP,"6 JV INTERNATIONAL AIRPORTS"
958,"DOMESTIC PASSENGERS","MUMBAI (MIAL)",2017,January,2951492,BOM,VABB,"6 JV INTERNATIONAL AIRPORTS"
959,"DOMESTIC PASSENGERS",BANGALORE,2017,January,1802314,BLR,VOBL,"6 JV INTERNATIONAL AIRPORTS"
960,"DOMESTIC PASSENGERS",HYDERABAD,2017,January,1100983,HYD,VOHS,"6 JV INTERNATIONAL AIRPORTS"
961,"DOMESTIC PASSENGERS",COCHIN,2017,January,386896,COK,VOCI,"6 JV INTERNATIONAL AIRPORTS"
962,"DOMESTIC PASSENGERS",NAGPUR,2017,January,173060,NAG,VANP,"6 JV INTERNATIONAL AIRPORTS"
963,"DOMESTIC PASSENGERS",CHANDIGARH,2017,January,130540,IXC,VICG,"8 CUSTOM AIRPORTS"
964,"DOMESTIC PASSENGERS",PUNE,2017,January,596653,,,AUTO-ADDED
965,"DOMESTIC PASSENGERS",VISAKHAPATNAM,2017,January,210085,,,AUTO-ADDED
966,"DOMESTIC PASSENGERS",PATNA,2017,January,185245,,,AUTO-ADDED
967,"DOMESTIC PASSENGERS",BAGDOGRA,2017,January,143694,,,AUTO-ADDED
968,"DOMESTIC PASSENGERS",MADURAI,2017,January,60721,,,AUTO-ADDED
969,"DOMESTIC PASSENGERS",AURANGABAD,2017,January,28780,IXU,VAAU,"8 CUSTOM AIRPORTS"
970,"DOMESTIC PASSENGERS",GAYA,2017,January,7598,GAY,VEGY,"8 CUSTOM AIRPORTS"
971,"DOMESTIC PASSENGERS",INDORE,2017,January,175602,,,AUTO-ADDED
972,"DOMESTIC PASSENGERS",RAIPUR,2017,January,130130,,,AUTO-ADDED
973,"DOMESTIC PASSENGERS",JAMMU,2017,January,90203,,,AUTO-ADDED
974,"DOMESTIC PASSENGERS",VADODARA,2017,January,98925,,,AUTO-ADDED
975,"DOMESTIC PASSENGERS",AGARTALA,2017,January,111539,,,AUTO-ADDED
976,"DOMESTIC PASSENGERS",RANCHI,2017,January,100777,,,AUTO-ADDED
977,"DOMESTIC PASSENGERS",UDAIPUR,2017,January,111015,,,AUTO-ADDED
978,"DOMESTIC PASSENGERS",BHOPAL,2017,January,47087,,,AUTO-ADDED
979,"DOMESTIC PASSENGERS",DEHRADUN,2017,January,69685,,,AUTO-ADDED
980,"DOMESTIC PASSENGERS",RAJKOT,2017,January,38585,,,AUTO-ADDED
981,"DOMESTIC PASSENGERS",LEH,2017,January,26928,,,AUTO-ADDED
982,"DOMESTIC PASSENGERS",VIJAYAWADA,2017,January,51408,,,AUTO-ADDED
983,"DOMESTIC PASSENGERS",TIRUPATI,2017,January,41103,,,AUTO-ADDED
984,"DOMESTIC PASSENGERS",DIBRUGARH,2017,January,28026,,,AUTO-ADDED
985,"DOMESTIC PASSENGERS",JODHPUR,2017,January,39893,,,AUTO-ADDED
986,"DOMESTIC PASSENGERS",RAJAHMUNDRY,2017,January,24871,,,AUTO-ADDED
987,"DOMESTIC PASSENGERS",SILCHAR,2017,January,22727,,,AUTO-ADDED
988,"DOMESTIC PASSENGERS",JUHU,2017,January,15278,,,AUTO-ADDED
989,"DOMESTIC PASSENGERS",JABALPUR,2017,January,17054,,,AUTO-ADDED
990,"DOMESTIC PASSENGERS",BHUJ,2017,January,18534,,,AUTO-ADDED
991,"DOMESTIC PASSENGERS",BELGAUM,2017,January,7399,,,AUTO-ADDED
992,"DOMESTIC PASSENGERS",DIMAPUR,2017,January,15073,,,AUTO-ADDED
993,"DOMESTIC PASSENGERS",SURAT,2017,January,21126,,,AUTO-ADDED
994,"DOMESTIC PASSENGERS",TUTICORIN,2017,January,8615,,,AUTO-ADDED
995,"DOMESTIC PASSENGERS",JAMNAGAR,2017,January,5997,,,AUTO-ADDED
996,"DOMESTIC PASSENGERS",GUGGAL,2017,January,6920,,,AUTO-ADDED
997,"DOMESTIC PASSENGERS",KHAJURAHO,2017,January,8161,,,AUTO-ADDED
998,"DOMESTIC PASSENGERS",ALLAHABAD,2017,January,3456,,,AUTO-ADDED
999,"DOMESTIC PASSENGERS",JORHAT,2017,January,6465,,,AUTO-ADDED
1000,"DOMESTIC PASSENGERS",BHAVNAGAR,2017,January,2676,,,AUTO-ADDED
1001,"DOMESTIC PASSENGERS",HUBLI,2017,January,1983,,,AUTO-ADDED
1002,"DOMESTIC PASSENGERS",AGATTI,2017,January,3207,,,AUTO-ADDED
1003,"DOMESTIC PASSENGERS",BHUNTAR,2017,January,1307,,,AUTO-ADDED
1004,"DOMESTIC PASSENGERS",PORBANDAR,2017,January,329,,,AUTO-ADDED
1005,"DOMESTIC PASSENGERS",BARAPANI,2017,January,1102,,,AUTO-ADDED
1006,"DOMESTIC PASSENGERS",GORKHPUR,2017,January,0,,,AUTO-ADDED
1007,"DOMESTIC PASSENGERS",AGRA,2017,January,1654,,,AUTO-ADDED
1008,"DOMESTIC PASSENGERS",GWALIOR,2017,January,1356,,,AUTO-ADDED
1009,"DOMESTIC PASSENGERS",PANTNAGAR,2017,January,566,,,AUTO-ADDED
1010,"DOMESTIC PASSENGERS",LAKHIMPUR,2017,January,1054,,,AUTO-ADDED
1011,"DOMESTIC PASSENGERS",PONDICHERRY,2017,January,0,,,AUTO-ADDED
1012,"DOMESTIC PASSENGERS",TEZPUR,2017,January,656,,,AUTO-ADDED
1013,"DOMESTIC PASSENGERS",CUDDAPAH,2017,January,0,,,AUTO-ADDED
1014,"DOMESTIC PASSENGERS",MYSORE,2017,January,6,,,AUTO-ADDED
1015,"DOMESTIC PASSENGERS",KANPUR,2017,January,604,,,AUTO-ADDED
1016,"DOMESTIC PASSENGERS",LENGPUI,2017,January,23226,,,AUTO-ADDED
1017,"DOMESTIC PASSENGERS",DIU,2017,January,1926,,,AUTO-ADDED
1018,"DOMESTIC PASSENGERS",DURGAPUR,2017,January,15,,,AUTO-ADDED
1019,"DOMESTIC PASSENGERS",NANDED,2017,January,6,,,AUTO-ADDED
1020,"DOMESTIC PASSENGERS",MUNDRA,2017,January,0,,,AUTO-ADDED
2587,"INTERNATIONAL PASSENGERS","(D) 48 DOMESTIC AIRPORTS",2017,January,310,,,AUTO-ADDED
2588,"INTERNATIONAL PASSENGERS","(E) STATE GOVT. / PVT AIRPORTS",2017,January,0,,,AUTO-ADDED
2589,"INTERNATIONAL PASSENGERS","(F) OTHER AIRPORTS",2017,January,0,,,AUTO-ADDED
2593,"INTERNATIONAL PASSENGERS","(D) 48 DOMESTIC AIRPORTS",2017,February,107,,,AUTO-ADDED
2594,"INTERNATIONAL PASSENGERS","(E) STATE GOVT. / PVT AIRPORTS",2017,February,0,,,AUTO-ADDED
2595,"INTERNATIONAL PASSENGERS","(F) OTHER AIRPORTS",2017,February,0,,,AUTO-ADDED
2435,"DOMESTIC PASSENGERS","OTHER AIRPORTS",2017,February,1302,,,AUTO-ADDED
1021,"INTERNATIONAL PASSENGERS",CHENNAI,2017,February,385000,MAA,VOMM,"18 INTERNATIONAL AIRPORTS"
1022,"INTERNATIONAL PASSENGERS",KOLKATA,2017,February,191281,CCU,VECC,"18 INTERNATIONAL AIRPORTS"
1023,"INTERNATIONAL PASSENGERS",AHMEDABAD,2017,February,143530,AMD,VAAH,"18 INTERNATIONAL AIRPORTS"
1024,"INTERNATIONAL PASSENGERS",GOA,2017,February,109455,GOI,VOGO,"18 INTERNATIONAL AIRPORTS"
1025,"INTERNATIONAL PASSENGERS",TRIVANDRUM,2017,February,167062,TRV,VOTV,"18 INTERNATIONAL AIRPORTS"
1026,"INTERNATIONAL PASSENGERS",LUCKNOW,2017,February,52991,LKO,VILK,"18 INTERNATIONAL AIRPORTS"
1027,"INTERNATIONAL PASSENGERS",JAIPUR,2017,February,41237,JAI,VIJP,"18 INTERNATIONAL AIRPORTS"
1028,"INTERNATIONAL PASSENGERS",GUWAHATI,2017,February,1616,GAU,VEGT,"18 INTERNATIONAL AIRPORTS"
1029,"INTERNATIONAL PASSENGERS",SRINAGAR,2017,February,0,SXR,VISR,"18 INTERNATIONAL AIRPORTS"
1030,"INTERNATIONAL PASSENGERS",CALICUT,2017,February,173776,CCJ,VOCL,"18 INTERNATIONAL AIRPORTS"
1031,"INTERNATIONAL PASSENGERS",BHUBANESWAR,2017,February,2408,BBI,VEBS,"18 INTERNATIONAL AIRPORTS"
1032,"INTERNATIONAL PASSENGERS",COIMBATORE,2017,February,9940,CJB,VOCB,"18 INTERNATIONAL AIRPORTS"
1033,"INTERNATIONAL PASSENGERS",MANGALORE,2017,February,50910,IXE,VOML,"18 INTERNATIONAL AIRPORTS"
1034,"INTERNATIONAL PASSENGERS",VARANASI,2017,February,11360,VNS,VIBN,"18 INTERNATIONAL AIRPORTS"
1035,"INTERNATIONAL PASSENGERS",TRICHY,2017,February,91866,TRZ,VOTR,"18 INTERNATIONAL AIRPORTS"
1036,"INTERNATIONAL PASSENGERS",AMRITSAR,2017,February,49429,ATQ,VIAR,"18 INTERNATIONAL AIRPORTS"
1037,"INTERNATIONAL PASSENGERS",PORTBLAIR,2017,February,0,IXZ,VOPB,"18 INTERNATIONAL AIRPORTS"
1038,"INTERNATIONAL PASSENGERS",IMPHAL,2017,February,0,IMF,VEIM,"18 INTERNATIONAL AIRPORTS"
